id,host_id,host_since,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,property_type,room_type,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_value,latitude,longitude
40849109,613779,2011-05-22,False,3,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,165.0,1,1125,9,2020-01-11,2022-04-05,4.89,4.89,52.365,4.87
40915515,317610242,2019-12-15,True,1,True,Centrum-West,Private room in guest suite,Private room,,1.0,125.0,3,1001,52,2020-01-02,2022-05-23,4.96,4.83,52.372,4.891
40935962,12547711,2014-02-24,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0,2.0,225.0,3,1125,6,2020-01-02,2022-04-24,5.0,5.0,52.365,4.87
40985735,1556618,2012-01-02,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0,2.0,299.0,2,1125,9,2020-02-18,2022-04-28,4.78,4.78,52.365,4.87
40995518,39689381,2015-07-27,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,,2.0,135.0,3,15,1,2020-09-21,2020-09-21,5.0,5.0,52.351,4.896
41074014,15959131,2014-05-25,True,1,True,Centrum-Oost,Private room in condo,Private room,1.0,1.0,165.0,2,1125,46,2019-12-28,2022-06-02,4.87,4.8,52.367,4.915
41139493,15959131,2014-05-25,True,1,True,Centrum-Oost,Private room in condo,Private room,1.0,1.0,172.0,2,1125,36,2020-01-03,2022-05-28,4.83,4.69,52.367,4.915
41141392,48388216,2015-11-07,False,1,True,Bos en Lommer,Entire rental unit,Entire home/apt,2.0,2.0,217.0,3,1125,13,2020-01-20,2021-08-02,5.0,4.92,52.379,4.849
41186307,4271294,2012-11-28,False,1,True,Oud-Noord,Private room in loft,Private room,1.0,1.0,55.0,1,4,1,2022-05-22,2022-05-22,5.0,5.0,52.39,4.917
41284919,17808959,2014-07-08,False,2,True,Westerpark,Entire rental unit,Entire home/apt,1.0,1.0,170.0,1,6,1,2020-03-08,2020-03-08,5.0,4.0,52.386,4.874
41339519,237150996,2019-01-17,False,10,True,Centrum-West,Shared room in hostel,Shared room,1.0,1.0,80.0,1,1125,1,2020-02-17,2020-02-17,5.0,5.0,52.372,4.891
41394232,6966482,2013-06-17,False,1,True,Gaasperdam - Driemond,Entire rental unit,Entire home/apt,1.0,1.0,100.0,1,1125,4,2020-02-27,2020-03-15,5.0,5.0,52.3069,4.9881
41466832,324540313,2020-01-05,False,1,True,IJburg - Zeeburgereiland,Entire home,Entire home/apt,3.0,3.0,175.0,2,31,12,2021-10-19,2022-05-29,4.83,5.0,52.359,4.974
41489970,297319729,2019-09-23,False,3,True,Centrum-Oost,Private room in rental unit,Private room,1.0,1.0,110.0,1,14,8,2020-02-16,2022-04-16,4.63,4.63,52.367,4.915
41513329,3079889,2012-07-28,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,180.0,5,1125,4,2020-08-20,2021-05-15,5.0,4.75,52.365,4.87
41514807,147258764,2017-08-22,False,2,True,Centrum-West,Private room in rental unit,Private room,1.0,1.0,133.0,4,1125,11,2020-02-16,2022-05-29,4.91,4.64,52.372,4.891
41529465,35022522,2015-06-04,False,1,True,Zuid,Entire rental unit,Entire home/apt,4.0,5.0,350.0,3,9,1,2020-02-20,2020-02-20,5.0,5.0,52.345,4.876
41548225,7594884,2013-07-19,False,2,True,Centrum-West,Entire rental unit,Entire home/apt,2.0,4.0,328.0,7,180,19,2021-07-10,2022-05-22,4.53,4.47,52.372,4.891
41603564,203731852,2018-07-20,False,20,True,Westerpark,Entire serviced apartment,Entire home/apt,1.0,1.0,224.0,1,1125,14,2020-02-27,2022-05-13,4.5,3.93,52.386,4.874
41709087,237150996,2019-01-17,False,10,True,Centrum-West,Shared room in hostel,Shared room,1.0,1.0,77.0,1,1125,1,2020-02-02,2020-02-02,5.0,4.0,52.372,4.891
41710225,237150996,2019-01-17,False,10,True,Centrum-West,Private room in hostel,Private room,1.0,1.0,244.0,1,1125,1,2020-02-23,2020-02-23,5.0,4.0,52.372,4.891
41716106,3962231,2012-10-24,False,1,True,Oostelijk Havengebied - Indische Buurt,Entire loft,Entire home/apt,2.0,2.0,600.0,2,30,2,2020-03-06,2021-11-24,5.0,5.0,52.365,4.941
41728240,7594884,2013-07-19,False,2,True,Centrum-West,Entire rental unit,Entire home/apt,2.0,4.0,318.0,7,180,13,2020-02-05,2022-04-23,3.54,3.54,52.372,4.891
41783364,203731852,2018-07-20,False,20,True,Noord-Oost,Entire serviced apartment,Entire home/apt,,1.0,204.0,1,1125,3,2021-10-31,2022-04-30,4.67,2.67,52.4009,4.935
41856941,10872517,2013-12-28,True,3,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,90.0,2,1125,10,2020-07-17,2022-05-22,4.9,4.7,52.365,4.87
41910011,316681026,2019-12-12,False,5,True,Centrum-West,Room in hotel,Private room,1.0,1.0,423.0,1,1125,4,2020-09-28,2022-05-17,5.0,5.0,52.372,4.891
41926234,331696305,2020-01-29,True,2,True,IJburg - Zeeburgereiland,Private room in bed and breakfast,Private room,,2.0,109.0,2,99,34,2020-03-11,2021-12-28,4.82,4.74,52.359,4.974
41942676,89273051,2016-08-11,True,7,True,Centrum-Oost,Private room in bed and breakfast,Private room,1.0,1.0,150.0,2,1125,27,2020-08-09,2022-05-12,4.89,4.81,52.367,4.915
41967924,4456680,2012-12-21,True,13,True,Centrum-West,Entire townhouse,Entire home/apt,3.0,3.0,393.0,7,90,12,2020-08-01,2021-11-09,4.67,4.75,52.372,4.891
41978912,332307863,2020-01-31,False,1,True,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,1.0,1.0,135.0,1,31,9,2020-02-14,2022-05-02,4.78,4.67,52.351,4.896
42002434,331696305,2020-01-29,True,2,True,IJburg - Zeeburgereiland,Private room in bed and breakfast,Private room,1.0,2.0,65.0,2,99,25,2020-02-15,2021-12-25,4.88,4.8,52.359,4.974
42019965,211564566,2018-08-24,False,2,True,Bijlmer-Centrum,Private room in condo,Private room,2.0,2.0,175.0,3,31,16,2020-02-15,2022-05-29,5.0,4.81,52.312,4.947
42058295,99355470,2016-10-12,False,2,True,Centrum-Oost,Entire rental unit,Entire home/apt,2.0,2.0,425.0,2,1125,3,2020-02-14,2020-06-14,5.0,5.0,52.367,4.915
42150551,4813139,2013-01-23,False,1,True,Oud-Noord,Houseboat,Entire home/apt,3.0,3.0,195.0,5,1125,4,2020-07-21,2022-05-09,5.0,4.75,52.39,4.917
42184011,67005410,2016-04-13,True,16,True,Centrum-West,Room in boutique hotel,Private room,1.0,2.0,138.0,1,1125,39,2020-09-04,2022-05-15,4.9,4.74,52.372,4.891
42211401,325145663,2020-01-07,False,8,True,Slotervaart,Room in hotel,Private room,1.0,1.0,208.0,1,1125,188,2020-03-06,2022-04-21,4.54,4.49,52.357,4.833
42211431,325145663,2020-01-07,False,8,True,Slotervaart,Room in hotel,Private room,1.0,1.0,229.0,1,1125,15,2020-06-28,2022-05-10,4.33,4.13,52.357,4.833
42211695,325145663,2020-01-07,False,8,True,Slotervaart,Room in hotel,Private room,1.0,1.0,209.0,1,1125,282,2020-02-22,2022-05-15,4.58,4.49,52.357,4.833
42241245,138369331,2017-07-03,False,20,True,Watergraafsmeer,Private room in condo,Private room,1.0,2.0,71.0,2,1125,1,2021-10-08,2021-10-08,4.0,4.0,52.349,4.941
42250272,6420419,2013-05-16,False,1,True,IJburg - Zeeburgereiland,Private room in houseboat,Private room,1.0,1.0,85.0,1,1125,9,2022-04-03,2022-05-29,5.0,4.78,52.359,4.974
42287405,138369331,2017-07-03,False,20,True,Watergraafsmeer,Entire rental unit,Entire home/apt,4.0,12.0,361.0,2,1125,6,2021-02-15,2022-04-19,4.67,4.33,52.349,4.941
42289865,138369331,2017-07-03,False,20,True,Watergraafsmeer,Entire rental unit,Entire home/apt,4.0,14.0,383.0,2,1125,15,2021-06-06,2022-05-14,4.67,4.4,52.349,4.941
42291217,138369331,2017-07-03,False,20,True,Watergraafsmeer,Private room in condo,Private room,1.0,6.0,124.0,2,1125,5,2020-06-28,2020-09-17,4.0,3.8,52.349,4.941
42309847,336280102,2020-02-15,False,1,True,Bijlmer-Centrum,Entire rental unit,Entire home/apt,2.0,3.0,135.0,2,1125,6,2020-03-07,2020-11-23,5.0,4.83,52.312,4.947
42312473,200637,2010-08-13,False,1,True,Centrum-Oost,Entire condo,Entire home/apt,2.0,2.0,260.0,3,16,5,2021-12-29,2022-05-25,4.8,4.8,52.367,4.915
42367204,337009580,2020-02-18,False,9,True,Centrum-West,Private room in boat,Private room,1.0,3.0,159.0,3,1125,35,2020-07-06,2022-05-14,4.2,4.11,52.372,4.891
42367653,337009580,2020-02-18,False,9,True,Centrum-West,Private room in boat,Private room,1.0,3.0,159.0,3,1125,31,2020-07-12,2022-05-19,4.48,4.35,52.372,4.891
42374092,337009580,2020-02-18,False,9,True,Centrum-West,Private room in boat,Private room,2.0,2.0,187.0,3,1125,11,2021-12-06,2022-05-19,4.55,4.45,52.372,4.891
42393049,337009580,2020-02-18,False,9,True,Centrum-West,Private room in boat,Private room,3.0,5.0,306.0,3,1125,29,2020-08-12,2022-05-14,4.48,4.34,52.372,4.891
42400434,337009580,2020-02-18,False,9,True,Centrum-West,Private room in boat,Private room,2.0,5.0,239.0,3,1125,38,2020-07-20,2022-04-22,4.76,4.42,52.372,4.891
42417397,22492841,2014-10-13,False,1,True,Westerpark,Entire condo,Entire home/apt,2.0,2.0,180.0,18,30,1,2021-07-31,2021-07-31,5.0,5.0,52.386,4.874
42431450,311321908,2019-11-22,False,9,True,Centrum-West,Room in hotel,Hotel room,,,198.2765612327656,1,365,16,2020-11-16,2022-05-13,4.31,4.06,52.372,4.891
42432365,9571458,2013-10-22,False,1,True,Oud-Oost,Entire rental unit,Entire home/apt,3.0,3.0,350.0,3,1125,2,2022-05-03,2022-05-29,5.0,4.5,52.36,4.921
42446188,228208519,2018-11-29,True,5,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,2.0,330.0,1,1125,157,2020-03-10,2022-05-31,4.84,4.59,52.367,4.915
42446222,228208519,2018-11-29,True,5,True,Centrum-Oost,Entire serviced apartment,Entire home/apt,2.0,3.0,511.0,1,1125,23,2020-03-01,2022-06-02,4.65,4.3,52.367,4.915
42446371,228208519,2018-11-29,True,5,True,Centrum-Oost,Entire serviced apartment,Entire home/apt,3.0,5.0,824.0,1,1125,198,2020-06-20,2022-06-02,4.82,4.58,52.367,4.915
42470025,9435259,2013-10-15,False,10,True,Zuid,Private room in rental unit,Private room,1.0,1.0,89.0,4,1125,4,2021-09-20,2022-04-25,5.0,4.75,52.345,4.876
42479193,20924288,2014-09-04,False,1,True,Oud-Oost,Entire rental unit,Entire home/apt,1.0,1.0,134.0,2,1125,9,2020-09-13,2022-04-29,4.89,4.67,52.36,4.921
42510492,216085401,2018-09-18,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0,2.0,400.0,3,30,7,2020-07-13,2021-08-28,4.43,4.29,52.365,4.87
42530726,16177681,2014-05-30,False,2,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,2.0,235.0,1,31,30,2020-05-29,2021-08-22,4.97,4.83,52.351,4.896
42550739,10881230,2013-12-29,True,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,2.0,311.0,4,1125,17,2020-06-14,2022-05-28,4.94,4.71,52.351,4.896
42560588,102312844,2016-11-03,True,1,True,Westerpark,Entire rental unit,Entire home/apt,2.0,2.0,110.0,6,23,17,2020-03-09,2022-03-25,4.88,4.76,52.386,4.874
42595123,7196627,2013-06-30,False,1,True,Oud-Oost,Entire rental unit,Entire home/apt,1.0,1.0,140.0,1,1125,6,2022-04-18,2022-05-09,4.17,4.0,52.36,4.921
42617346,274431896,2019-07-08,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,1.0,190.0,3,1125,1,2021-11-08,2021-11-08,5.0,5.0,52.351,4.896
42658926,17294233,2014-06-26,False,2,True,Centrum-West,Entire home,Entire home/apt,3.0,3.0,563.0,7,1125,3,2020-03-23,2021-09-08,5.0,5.0,52.372,4.891
42834134,1557835,2012-01-02,True,2,True,Centrum-Oost,Private room in loft,Private room,1.0,1.0,140.0,3,10,43,2020-06-03,2022-05-29,4.77,4.67,52.367,4.915
42855140,49176032,2015-11-16,True,1,True,Oostelijk Havengebied - Indische Buurt,Houseboat,Entire home/apt,1.0,1.0,292.0,1,1125,29,2020-04-08,2022-05-27,4.93,4.69,52.365,4.941
43042407,198405490,2018-06-27,False,9,True,Centrum-West,Shared room in houseboat,Shared room,1.0,2.0,239.0,2,90,14,2020-09-27,2022-05-16,4.57,4.21,52.372,4.891
43043107,342059962,2020-03-19,False,12,True,Geuzenveld - Slotermeer,Room in hotel,Private room,,1.0,120.0,1,99,3,2020-07-14,2021-11-18,4.0,4.33,52.377,4.828
43046236,342059962,2020-03-19,False,12,True,Geuzenveld - Slotermeer,Room in hotel,Private room,,2.0,186.0,1,99,12,2020-05-24,2022-04-18,4.33,4.25,52.377,4.828
43073360,342059962,2020-03-19,False,12,True,Geuzenveld - Slotermeer,Room in hotel,Private room,,4.0,249.0,1,99,32,2020-07-05,2022-04-30,4.91,4.81,52.377,4.828
43073605,342059962,2020-03-19,False,12,True,Geuzenveld - Slotermeer,Room in hotel,Private room,,4.0,249.0,1,99,1,2020-07-31,2020-07-31,2.0,1.0,52.377,4.828
43073771,342059962,2020-03-19,False,12,True,Geuzenveld - Slotermeer,Room in hotel,Private room,,1.0,190.0,1,99,2,2020-07-06,2020-11-22,5.0,4.5,52.377,4.828
43073833,342059962,2020-03-19,False,12,True,Geuzenveld - Slotermeer,Room in hotel,Private room,,4.0,229.0,1,99,1,2020-07-20,2020-07-20,5.0,5.0,52.377,4.828
43094562,5369728,2013-03-07,False,1,True,Oud-Noord,Entire rental unit,Entire home/apt,2.0,2.0,296.0,2,1125,2,2022-04-23,2022-05-27,5.0,4.5,52.39,4.917
43254740,143465074,2017-07-31,False,2,True,Centrum-West,Private room in bed and breakfast,Private room,1.0,1.0,140.0,1,365,9,2021-11-12,2022-05-01,4.89,4.67,52.372,4.891
43388765,19228755,2014-07-31,True,2,True,Centrum-Oost,Private room in bed and breakfast,Private room,1.0,1.0,160.0,5,1125,23,2020-06-17,2022-05-25,4.96,4.87,52.367,4.915
43388883,19228755,2014-07-31,True,2,True,Centrum-Oost,Private room in bed and breakfast,Private room,1.0,1.0,160.0,5,1125,27,2020-06-26,2022-05-31,4.93,4.7,52.367,4.915
43546419,165814590,2018-01-04,False,8,True,Centrum-West,Entire rental unit,Entire home/apt,1.0,1.0,94.0,2,1125,5,2020-06-07,2021-09-19,5.0,5.0,52.372,4.891
43574912,243118788,2019-02-14,False,8,True,De Pijp - Rivierenbuurt,Room in hotel,Private room,1.0,1.0,214.0,1,1125,6,2020-07-28,2022-05-10,4.67,4.5,52.351,4.896
43574913,243118788,2019-02-14,False,8,True,De Pijp - Rivierenbuurt,Room in hotel,Private room,1.0,2.0,304.0,1,1125,21,2020-07-25,2022-05-17,4.71,4.62,52.351,4.896
43574919,243118788,2019-02-14,False,8,True,De Pijp - Rivierenbuurt,Room in hotel,Private room,1.0,4.0,306.0,1,1125,4,2020-07-14,2021-08-19,4.5,4.75,52.351,4.896
43575827,243118788,2019-02-14,False,8,True,De Pijp - Rivierenbuurt,Room in hotel,Private room,1.0,1.0,172.0,1,1125,10,2020-07-17,2022-05-15,4.7,4.6,52.351,4.896
43575856,243118788,2019-02-14,False,8,True,De Pijp - Rivierenbuurt,Room in hotel,Private room,1.0,2.0,279.0,1,1125,1,2020-07-31,2020-07-31,4.0,5.0,52.351,4.896
43584775,73954794,2016-05-25,False,2,True,Centrum-West,Entire rental unit,Entire home/apt,1.0,1.0,250.0,1,1125,3,2021-10-29,2022-03-06,5.0,5.0,52.372,4.891
43661059,28600240,2015-03-02,False,3,True,Oud-Oost,Private room in condo,Private room,1.0,1.0,100.0,5,1125,1,2022-04-08,2022-04-08,5.0,5.0,52.36,4.921
43672128,260679243,2019-05-08,False,2,True,Centrum-West,Private room in rental unit,Private room,1.0,1.0,154.0,1,1125,23,2020-06-14,2022-04-27,4.7,4.52,52.372,4.891
43672517,260679243,2019-05-08,False,2,True,Centrum-West,Private room in rental unit,Private room,1.0,1.0,175.0,1,1125,32,2020-07-03,2022-05-17,4.5,4.47,52.372,4.891
43686728,37268883,2015-07-01,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,180.0,1,1100,19,2020-06-22,2022-04-28,4.68,4.58,52.365,4.87
43692585,808981,2011-07-12,True,3,True,Centrum-West,Private room in houseboat,Private room,2.0,2.0,512.0,1,31,2,2020-08-28,2020-10-22,5.0,5.0,52.372,4.891
43705764,3241444,2012-08-13,True,8,True,Westerpark,Entire guest suite,Entire home/apt,1.0,1.0,46.0,3,1125,18,2020-06-14,2021-05-13,4.5,4.39,52.386,4.874
43706756,12009111,2014-02-06,False,1,True,De Baarsjes - Oud-West,Entire condo,Entire home/apt,1.0,2.0,89.0,2,1125,5,2021-09-06,2022-03-20,5.0,4.8,52.365,4.87
43707019,237371423,2019-01-18,True,8,True,Westerpark,Room in boutique hotel,Private room,1.0,1.0,226.0,1,1125,72,2020-07-04,2021-10-30,4.79,4.6,52.386,4.874
43707658,237371423,2019-01-18,True,8,True,Westerpark,Room in boutique hotel,Private room,1.0,1.0,273.0,1,1125,49,2020-06-20,2022-05-09,4.84,4.67,52.386,4.874
43707910,237371423,2019-01-18,True,8,True,Westerpark,Room in boutique hotel,Private room,1.0,2.0,320.0,1,1125,85,2020-06-13,2022-05-17,4.81,4.64,52.386,4.874
43708450,237371423,2019-01-18,True,8,True,Westerpark,Room in boutique hotel,Private room,1.0,1.0,316.0,1,1125,26,2020-07-25,2022-04-30,4.85,4.81,52.386,4.874
43709001,237371423,2019-01-18,True,8,True,Westerpark,Room in boutique hotel,Private room,1.0,1.0,291.0,1,1125,1,2020-09-06,2020-09-06,3.0,3.0,52.386,4.874
43709075,237371423,2019-01-18,True,8,True,Westerpark,Room in boutique hotel,Private room,1.0,1.0,216.0,1,1125,38,2020-07-13,2022-02-08,4.74,4.61,52.386,4.874
43719104,345090941,2020-05-01,True,1,True,Centrum-Oost,Private room in boat,Private room,,1.0,175.0,2,1125,93,2020-08-05,2022-05-26,4.84,4.68,52.367,4.915
43719459,345090941,2020-05-01,True,1,True,Centrum-Oost,Private room in boat,Private room,,1.0,173.0,2,1125,55,2020-08-26,2022-06-01,4.91,4.67,52.367,4.915
43723802,6870134,2013-06-12,True,3,True,De Pijp - Rivierenbuurt,Private room in condo,Private room,2.0,2.0,290.0,3,100,28,2020-06-28,2022-05-02,4.82,4.64,52.351,4.896
43733736,37752619,2015-07-07,False,7,True,Centrum-West,Entire rental unit,Entire home/apt,2.0,4.0,78.0,5,50,16,2020-07-11,2021-09-15,4.56,4.56,52.372,4.891
43740697,349511347,2020-06-10,False,2,True,Westerpark,Entire rental unit,Entire home/apt,2.0,3.0,160.0,3,30,5,2020-07-19,2022-04-26,4.8,4.2,52.386,4.874
43800449,19449592,2014-08-04,False,1,True,Oud-Oost,Entire rental unit,Entire home/apt,1.0,1.0,150.0,3,20,9,2020-06-21,2021-07-25,4.89,4.78,52.36,4.921
43815087,28441200,2015-02-27,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,2.0,486.0,4,30,6,2020-08-15,2021-09-25,5.0,5.0,52.351,4.896
43841817,4456680,2012-12-21,True,13,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,1.0,299.0,7,90,9,2020-07-05,2022-05-06,4.67,4.44,52.351,4.896
43882104,42984822,2015-08-31,False,1,True,Centrum-Oost,Entire loft,Entire home/apt,3.0,2.0,450.0,2,1125,6,2021-10-31,2022-05-30,5.0,5.0,52.367,4.915
43886711,4406279,2012-12-14,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0,2.0,249.0,2,14,2,2020-07-12,2020-08-16,5.0,5.0,52.365,4.87
43904607,209223476,2018-08-13,False,1,True,Westerpark,Entire condo,Entire home/apt,1.0,1.0,210.0,2,1125,6,2020-07-12,2022-05-29,5.0,5.0,52.386,4.874
43913659,19025617,2014-07-28,False,2,True,De Baarsjes - Oud-West,Entire townhouse,Entire home/apt,5.0,7.0,350.0,6,1125,15,2020-07-14,2022-05-08,4.67,4.8,52.365,4.87
43920891,194622709,2018-06-10,True,2,True,Oud-Noord,Houseboat,Entire home/apt,2.0,6.0,183.0,3,14,24,2020-07-05,2022-05-08,4.75,4.29,52.39,4.917
43922419,3899684,2012-10-17,True,15,True,Oud-Noord,Private room in bed and breakfast,Private room,1.0,4.0,259.0,1,99,16,2020-07-07,2022-04-15,4.94,4.69,52.39,4.917
43925314,23237926,2014-11-02,False,1,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,1.0,150.0,3,14,9,2020-08-16,2022-03-12,5.0,4.89,52.367,4.915
43969723,218619358,2018-10-03,False,1,True,De Baarsjes - Oud-West,Entire condo,Entire home/apt,,1.0,168.0,2,1125,13,2021-10-17,2022-06-04,5.0,4.69,52.365,4.87
43976148,24002310,2014-11-21,True,3,True,Centrum-Oost,Room in boutique hotel,Private room,1.0,2.0,93.0,2,14,39,2021-03-04,2022-05-08,4.74,4.79,52.367,4.915
43978539,131580321,2017-05-23,True,2,True,Centrum-West,Private room in guest suite,Private room,2.0,4.0,300.0,3,30,6,2021-07-02,2022-05-20,4.17,4.0,52.372,4.891
43993096,173597582,2018-02-16,False,2,True,Centrum-Oost,Private room in rental unit,Private room,2.0,1.0,155.0,2,365,7,2021-07-18,2021-10-22,5.0,4.86,52.367,4.915
44043348,352315775,2020-06-28,True,1,True,Osdorp,Private room in rental unit,Private room,1.0,1.0,81.0,2,365,16,2020-07-05,2022-05-23,4.81,4.75,52.355,4.798
44095512,229295710,2018-12-05,False,1,True,Watergraafsmeer,Entire rental unit,Entire home/apt,1.0,1.0,201.0,5,1125,4,2020-08-16,2022-04-27,4.75,4.75,52.349,4.941
44102016,50627546,2015-12-06,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,2.0,700.0,2,60,4,2021-08-06,2022-03-20,4.75,4.75,52.365,4.87
44132663,60738290,2016-02-28,False,1,True,Slotervaart,Entire rental unit,Entire home/apt,1.0,1.0,125.0,2,1125,2,2020-08-10,2020-09-07,5.0,4.5,52.357,4.833
44149548,354532008,2020-07-07,False,4,True,Centrum-West,Private room in hostel,Private room,1.0,3.0,174.0,1,1125,122,2020-09-13,2022-06-01,4.3,4.57,52.372,4.891
44149777,354532008,2020-07-07,False,4,True,Centrum-West,Private room in hostel,Private room,1.0,5.0,183.0,1,1125,130,2020-09-13,2022-06-03,4.27,4.18,52.372,4.891
44149885,354532008,2020-07-07,False,4,True,Centrum-West,Private room in hostel,Private room,1.0,6.0,354.0,1,1125,83,2020-09-19,2022-06-02,4.36,4.46,52.372,4.891
44160789,48158577,2015-11-04,False,4,True,De Baarsjes - Oud-West,Private room in rental unit,Private room,1.0,2.0,92.0,3,1125,34,2020-07-18,2022-05-22,4.5,4.47,52.365,4.87
44184646,31652902,2015-04-21,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,150.0,3,13,3,2020-08-15,2021-08-28,5.0,4.67,52.365,4.87
44255865,104340471,2016-11-19,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0,2.0,479.0,2,1125,6,2020-08-10,2021-08-22,5.0,5.0,52.365,4.87
44269819,6963534,2013-06-17,False,1,True,Oud-Noord,Private room in bed and breakfast,Private room,1.0,1.0,108.0,2,7,17,2020-08-23,2022-05-29,5.0,5.0,52.39,4.917
44271297,27526842,2015-02-10,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0,2.0,425.0,1,30,8,2020-08-09,2022-05-29,5.0,4.63,52.365,4.87
44297369,144998010,2017-08-08,False,2,True,Westerpark,Entire loft,Entire home/apt,2.0,1.0,145.0,4,1125,2,2021-08-25,2022-04-10,5.0,5.0,52.386,4.874
44310951,21167882,2014-09-10,False,34,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,4.0,263.0,5,1125,22,2020-08-20,2022-05-22,3.86,3.86,52.351,4.896
44310953,21167882,2014-09-10,False,34,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,4.0,256.0,5,180,27,2020-08-12,2022-04-28,3.59,3.33,52.351,4.896
44331367,91469417,2016-08-23,True,2,True,Bijlmer-Centrum,Entire home,Entire home/apt,2.0,3.0,220.0,1,8,26,2020-07-26,2022-05-29,4.96,4.62,52.312,4.947
44352581,357776994,2020-07-22,False,4,True,Centrum-West,Private room in bed and breakfast,Private room,1.0,5.0,323.0,1,365,20,2020-08-29,2022-05-16,4.15,4.2,52.372,4.891
44352723,357776994,2020-07-22,False,4,True,Centrum-Oost,Room in boutique hotel,Private room,1.0,3.0,287.0,1,365,39,2020-12-06,2022-05-19,4.56,4.49,52.367,4.915
44374975,265326458,2019-05-31,True,2,True,De Baarsjes - Oud-West,Private room in houseboat,Private room,1.0,1.0,140.0,1,80,123,2020-10-10,2022-05-21,4.89,4.76,52.365,4.87
44378350,358058016,2020-07-23,False,1,True,Bos en Lommer,Entire rental unit,Entire home/apt,2.0,2.0,200.0,3,1125,9,2020-08-02,2022-03-27,4.78,4.33,52.379,4.849
44397812,358290828,2020-07-25,False,1,True,Centrum-West,Private room in houseboat,Private room,1.0,1.0,120.0,2,1125,11,2020-09-14,2022-05-22,5.0,4.91,52.372,4.891
44411920,53346191,2016-01-04,False,2,True,Oud-Noord,Private room in townhouse,Private room,1.0,1.0,42.0,1,1125,7,2020-08-02,2021-11-05,5.0,4.57,52.39,4.917
44423332,18998986,2014-07-27,False,2,True,Oud-Noord,Private room in houseboat,Private room,2.0,2.0,128.0,2,1125,35,2020-08-09,2022-06-03,4.89,4.77,52.39,4.917
44423940,21167882,2014-09-10,False,34,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,2.0,269.0,5,180,16,2020-08-08,2021-12-26,3.88,3.69,52.351,4.896
44423961,21167882,2014-09-10,False,34,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,4.0,260.0,5,180,14,2020-08-20,2022-05-15,3.64,3.71,52.351,4.896
44423973,21167882,2014-09-10,False,34,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,4.0,271.0,5,180,20,2020-08-10,2022-04-27,4.15,4.15,52.351,4.896
44448883,4638813,2013-01-09,False,1,True,Oud-Noord,Houseboat,Entire home/apt,2.0,3.0,269.0,6,21,1,2021-10-18,2021-10-18,5.0,5.0,52.39,4.917
44455238,3040748,2012-07-24,False,13,True,Noord-Oost,Private room in bed and breakfast,Private room,3.0,4.0,110.0,2,1125,20,2021-07-20,2022-05-22,4.7,4.7,52.4009,4.935
44497608,151543325,2017-09-21,False,1,True,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,1.0,1.0,186.0,4,25,1,2021-07-03,2021-07-03,5.0,5.0,52.365,4.941
44498237,357809665,2020-07-22,False,1,True,Centrum-Oost,Entire rental unit,Entire home/apt,2.0,3.0,400.0,7,99,64,2020-08-21,2022-05-22,4.16,3.91,52.367,4.915
44526245,20561264,2014-08-26,False,1,True,Slotervaart,Entire rental unit,Entire home/apt,1.0,2.0,165.0,3,1125,2,2020-08-16,2021-07-26,5.0,4.5,52.357,4.833
